queue_index,suggested_session,dataset,slug,split,species,taxon_id,observation_uuid,photo_id,sha256,selection_digest,review_order_digest
531,2,northeast_final_test_v1,ponera-pennsylvanica,final_test,Ponera pennsylvanica,203419,d486f2fc-c329-4a01-a2ba-e4124d13bfc2,503396738,ab48c9c6fac32a31921da59a16f70ca198178f205034da693f449d546ebc1c90,b7f0d6bf75215af933d66bec62fe6e15d121c47f7635b746408bb559e3d51131,e535247c8a902c4bfc8eeb471182935fb4a5a0cdc939157ee49a479ad8f39848
532,2,northeast_expansion_v1,camponotus-americanus,train,Camponotus americanus,215970,5d50d574-6013-40b2-8292-d24f0582c56f,721393153,9af532c1e65d6ecc211eefbd5802ea3093c4728857c212c586aa662208e6198e,05168b68fbf22c2f8ab7e71c7aa374a2fb56be8e0e7ab85077c3c1a285ff5774,e5a5b310ae704bab9a049e3149a76cca3f75a54d72b20c9836ce3df15456a9ce
533,2,northeast_final_test_v1,lasius-aphidicola,final_test,Lasius aphidicola,1032788,f8fed556-50fe-4b48-a9ac-ed139f0498f2,577357147,d312ae9e54ed6b63c89d91a9e9b03809539fb511ea22b8ce9df7dd7a431b4b04,91cd3dce3ee49e230dd416c8b96de7f65e56a08e56492a608aa17793cb9840e6,e5b36eb826691af8d4177b81a8fbd6e688faac0de443ddf5ca2d551053bd965c
534,2,northeast_final_test_v1,nylanderia-flavipes,final_test,Nylanderia flavipes,372712,c9c68715-4dca-417e-8408-797c31b0c9a3,56054954,59009aed799b82fdf74710e62f4e507c133d51550fdf30ceb4aea40fc31c4537,0f6ab50b2ca7317fd5903105f70da92f0facbdc6239929a28ad9599279a0932b,e5c67596729673cfd5e435da55a1be0f88801dc4cfcc828a058df1204c2afd30
535,2,northeast_final_test_v1,camponotus-americanus,final_test,Camponotus americanus,215970,d15d7a3a-1822-4163-8079-6b00c9f8b5cc,556180366,fee27259b72a107463fee9a4f24873bd7cd6395d713a15c250f803732b19bb6c,9a7612ad0263d7d757f9deb2617b15cad9c352f5f614ff782a4bb6b7582dc811,e61987066835b3e410f5d3ee4e7a0221d25d15a2a24ed6e1353109883acc0b82
536,2,northeast_final_test_v1,camponotus-nearcticus,final_test,Camponotus nearcticus,146942,2b2a3f77-961a-42e3-878e-88c53d43a3ff,38262801,b6ce951c6ebed9fe2bbce8b7bd6f1bf4058630284f9597524bc7786d85da7d76,c403ddfc253306a86d26d0e57918aae0659f751c9275441f92bb9ad0e4d51eca,e760c7585a2a30f12e4bc36e04db8cd6fed242fb0fda2e7398d177974928ddb9
537,2,northeast_final_test_v1,aphaenogaster-rudis,final_test,Aphaenogaster rudis,213893,2626988d-3135-4f34-b6fd-0afd8d2aa429,474611785,b8dc473bde0ed360f78227a1eb42735504c22a9bd59112b1476cbe92f16a1be5,40782edfd89b2070d23527cbd3fa2fbcdf3f85024051e8bbe47f2fc59b246e94,e797794802f3893cbbb925c4ae275ed61e5d47fcd6eff7675a85fc1688b57aad
538,2,northeast_final_test_v1,lasius-aphidicola,final_test,Lasius aphidicola,1032788,cf512e53-58dd-4652-9fdf-ba39f4bc76f3,326700254,be659a31224712868fe2e7aa4a1553313499408a97013cb5cbc23362e4b9ae03,3c0a2c6c07a77a8845833c60e3b148d2fbcb2c53a8ba5ede5e101c5430379641,e824c0b1deee3a8a8652a566dde711f236c2b23f9bf71f781f7e3e3b4011c44c
539,2,northeast_final_test_v1,camponotus-nearcticus,final_test,Camponotus nearcticus,146942,da4b1707-3d70-412a-a855-1de718e609f9,188201545,b147e7588236de2b752c8a9e40e4ab0ec4146a179848142c318d2240568bade5,75ce4f6ca24bc106cbfab58d4950acc297366f64d490daabdad17b7c5e07f444,e83128ed16457851142036c2c6020adb8ca4a150ffd599caac6e376d2d36263f
540,2,northeast_final_test_v1,nylanderia-flavipes,final_test,Nylanderia flavipes,372712,8422b329-1a00-490d-a52b-c9e180eaf1d8,434412066,e0d265ca63fd9bd647a71383cfe645e9ee84874d6da65ccaa08aa6b411bf54b2,c8c6d0fe1409c4c1eb2cf7e4e319aed0d4d5572caa823325bcbfb0e1ae83f632,e894b6ee9a3fd3b781e8fecca62ce75de7708a6092e3d66821e2c7e8096cc57e
541,2,northeast_final_test_v1,ponera-pennsylvanica,final_test,Ponera pennsylvanica,203419,5199cb87-90d9-4805-808a-94ea507b1290,471858367,9864838da749eee8f7c2fb16e4710da67c899e494e6a1a490dfafb08c48e2226,a469bad0cba4e9ab48821f7c8b5e9fb590ec00f0ac5c45bedbb8ba5f6623c771,e8d49ed3c2a453ef029b5faa7a8c864c38c5ec79750358a72e5f7d4655ee7e76
542,2,northeast_expansion_v1,nylanderia-flavipes,train,Nylanderia flavipes,372712,6b28c775-bced-48a1-8f70-48d04fd8b4ca,475835076,0567f2b4ab66973ebcbe92868dd82a4d358c96d93f3e5fa98096075eb1d256d7,00f04d71f74640f6ad0404c0d70686b5b5510b09a0dcea93d27a9641c14be81b,e8d9872d87619220b6982e0ac54e655d4dd91f23325bf5516dc17673222c7fb3
543,2,northeast_final_test_v1,formica-exsectoides,final_test,Formica exsectoides,133654,cf1eef34-dc0b-4d92-a5c4-b03a643a24eb,213415835,d8863dd4615465ef4357968e6665fe1b5feb037eb10b2a9315f02765ef9207d6,8b9fb57d79be5e339c2062bfba2f3e09f6263555c792af9092627d73e92e89ee,e98ca0c3c4886467fff33fe6f84fd2483f45142f206c93990b5b46a867c80c17
544,2,northeast_final_test_v1,lasius-neoniger,final_test,Lasius neoniger,69311,1d5e3c25-67a4-43cb-8406-438606302375,91721917,3f915ac11af83ed1e20a883e52175f3a16ab2e504c1c31f199468edf760cc931,eb06ec2ec8d50fa360a6c26802b9d9b6b90e4a43688a9b2e1078ed22831bb540,e9d58d9492d40a11fbfb84bf3917399bfb5abfe40a5ec1100bdfccc7ce063ad9
545,2,northeast_final_test_v1,lasius-americanus,final_test,Lasius americanus,966095,8b69b229-5826-4872-90d9-fc5e9e172156,233231842,ad24c917bd0cab22e666900b4c729eac9a93cbf4d5d9c8b75a1802493a85a0b9,7560038675f47843ae43d08476d5983ee59c03a30a3ac72ac408a43331d6b708,ea496e5e74998dd921e69868c0a2c94051a9b0a5c6d5728c5d2ba937fe4b8c21
546,2,northeast_final_test_v1,lasius-americanus,final_test,Lasius americanus,966095,45710233-137a-4c2a-9217-dde38497ce7b,217799459,3603d1374092982bf8646a2678dac0ec430bdec47aa31ee1365e8312a9276521,64ce53c1c59e5c1e08117ef6621cb4372029838373c59254c7de07d163dc574f,eaa7451e96bf09002c9da05c515794d84aebba2e9d06a7f1ef8e3b8dde7ba68f
547,2,northeast_final_test_v1,nylanderia-flavipes,final_test,Nylanderia flavipes,372712,8afd2c64-87ab-4e57-847a-f8e9e7967a82,387444053,7e74c28edada1e06c7da94cde48529da839d79ccda4b889d27e1f0caf39d65c8,46d00f42e35f6ef60ac8b2cf722ee374dab691cf1b6a6bad5793b5a018c0df07,eb275ae98cc997e4a545c8e9089aff5538c1794eda8457a1929be4a88b701f50
548,2,northeast_final_test_v1,camponotus-americanus,final_test,Camponotus americanus,215970,04a839f3-e2f8-4ff7-9e37-dce24d1ded26,5015043,2e4ecdbe2bfda126cccac5c21209bbcd0dc42cd9ec7bdf3676c9e19b23459d4a,c277d9e78fce0af1196544da73262f01160869cf022393eec9e7a3174305da97,ec40cb1135aa81b13904d42b7c99fb3f96e094bd9ea6ce161eab9ea9797b6d3d
549,2,northeast_final_test_v1,camponotus-subbarbatus,final_test,Camponotus subbarbatus,143505,034c2f16-2199-490a-bce2-b505b395a261,594572293,c844d0d0d0b9504e3b70ca88da068424a766f701dd6917b72183f29ebb4014fb,4c5badcdfe0b07c8b080e79f08efeb15ed8e8fefc844329ae72a2c491be0a165,ec67562d69cf76704620e8a45e8835b7366c55c7aabbdbf3526bbea05224d42c
550,2,northeast_final_test_v1,camponotus-subbarbatus,final_test,Camponotus subbarbatus,143505,654895c1-b83c-4696-b3da-b9f4df22d5d0,278852747,49b778ad7964b4e9239c4876cbfa7b64eb00fc30c25aee00d28878259bb7a9c8,ffa75831a2aa11917c71448266ee5fd718b9eeec82fa8687414c03b75bc86ccf,ed1ff8fd1f684d047fd44cd772de072246d77ab4d0ebd979beebb73a495d28f6
551,2,northeast_final_test_v1,lasius-americanus,final_test,Lasius americanus,966095,854b29b7-fba0-4426-bbf2-d97163788219,515259327,0898378aca670c7afc3f0e137e97b581f89a3ae61dadf0ccf65976d411d6e855,835c7987e6aaabc69457387fa81c1d40d416e4d74be4334fad7220446da72d50,ed23b83d2ac3ad92237b5c5ba45b388e171f4bf6521fc84c358ffbc65d4a3f44
552,2,northeast_final_test_v1,aphaenogaster-rudis,final_test,Aphaenogaster rudis,213893,599307a9-d76f-4b98-92ee-2e61fd04ebd9,409425106,87b247712e11e2dedb7ed8cc47b81fc67ac20d5ed9e5b683feb3824d4d8df674,15e741891086ba046ea538717367bc727918cdc64e85534ae034dd849d7784b2,ed8078a28d408609c319a15f61a7e47f87e3c3ae3bc4c10d0aaf4e75730aeabf
553,2,northeast_final_test_v1,lasius-aphidicola,final_test,Lasius aphidicola,1032788,5a8a0343-cec9-4bc6-860e-9f1344c153cc,365530257,3955aa37224a2cc199ac4168181f4ad5dca73bc2bf7885e61e4aea3758893d9e,f196f10e5ab1605394ae8468a84888af4d236c7136aec05a8dbe67693b79d85b,eec8226064d0d7d062b9ba8e2ec4a7d11a19cdc50fc6f9d1575fcf05e05a57b3
554,2,northeast_final_test_v1,lasius-interjectus,final_test,Lasius interjectus,222713,4b0c0590-712f-4bea-adff-87bdb4695f37,209927965,0a95337f183d31c563044386a57122b771e1603b5aed3803c4db0b924506e08f,e3f7a4a3037580ce13eceeb7b841cf5f9cbc25cc4db0be304e86cf4f696251ec,eeff2ed3e22d5da0d0925965c51a1d2ed1448a8b48cb6e48b40cacee0577dcef
555,2,northeast_expansion_v1,camponotus-americanus,development,Camponotus americanus,215970,8e283f2b-42d9-4563-918b-94f4472c3f6b,711733420,7ee8ba2ed9a4ab885629e15325f689e68e8d2207761549f1d7f33416a04dc48d,1782e544221bb39648bdf6bf29a2a5605a586e9391c7260c93f232f385efb55a,ef1ab22c8c28e15d3a19a261cc3938d9435d4dfaed66a839cd5aa6d79070dab4
556,2,northeast_final_test_v1,formica-exsectoides,final_test,Formica exsectoides,133654,ba369452-4a13-46e4-9b25-a2b66c2f4975,494467842,9ccf79fa45679f74e6a30c35b6f0ef15a7cd36822e826f8277781b18f069ed3c,361194007462efeda253e82d5b8370ec000c136f65c0e7a8c79f9479ae73d2e3,efa1a2b0ceb027dc625f23f7aba567899b422777d27d854b6b9283f9f23758c8
557,2,northeast_expansion_v1,temnothorax-curvispinosus,development,Temnothorax curvispinosus,232366,ce112d94-d824-4cfd-9896-81d0ec402372,260566647,94271dd3dc929abc88a81af67d2d0d2231760d6aab2f1ef7660d5d3acf1be08d,02bdc2135a1b8570dc9015b00eaa07aac65150e5b64aae42b62f1f22c7948bf2,efa9289660d575da8c0b4eaa4c0755ee9e450fa47dfc7b480aa4d121111170a8
558,2,northeast_final_test_v1,lasius-aphidicola,final_test,Lasius aphidicola,1032788,b9b38eec-417d-4e7f-ac65-b3c27a9e6584,400972988,b20b076ed1d296456b8a24813343fc230b0a5de356d3e8a9c556336ede0f8091,5ba1a1ea8a714748c77205ae637430f348be6a05163776fde2cfaffdba1fc088,f12745642d2f0e256ef97dcfbefd611dc73cf2d63ac287dbb36c304ed9cca3be
559,2,northeast_expansion_v1,camponotus-subbarbatus,development,Camponotus subbarbatus,143505,5a99266f-8a74-45f5-8257-86e92aeeb3bb,432480331,aade7b379b7de4a3f7206d39acddf460c6ea9d6c0aea8f2a88783f49501f6194,2653f25c6c53753707e85a2beb9f104bade413b340b5cde96adaf3734a4bc638,f18f8853dc4a336cd296576ae10e050f56c3b79858a6563cc6176696ddae19c8
560,2,northeast_final_test_v1,formica-exsectoides,final_test,Formica exsectoides,133654,72539a99-857a-4c88-942b-ec29c07a8b93,206734815,dc8d8db2e1d7deff21c5807f11d4a0b4f4cdb25adb68aecf14b94e602a0d66c3,41a755830f17a05768bf7a09d712e7d927dbb8b19a121f3a1faf93bc2dc59e73,f1aa3c01b35d037818994688df7519969f7ad40c99bb8460074d8db56b0f35dc
561,2,northeast_final_test_v1,camponotus-nearcticus,final_test,Camponotus nearcticus,146942,90d9d382-7a83-43dc-b626-192631795d5c,301993560,3d49e335ded705f633b3c7d9f572910ac6c251c53833e92dc4c52751927536cb,d3bc40bb307fa3643ab4692b43f2a1c52031b6cc2438b5068d3e53b5ad4d69b9,f1ab91972061a527f6ad034f5ec4c1a059d8c23dbe52601a815800c8a34a5038
562,2,northeast_final_test_v1,formica-exsectoides,final_test,Formica exsectoides,133654,b8a03dfb-7d8b-4d5e-ad01-e75839ae2c33,76156122,b97884393fa02d7c5faf2abd43bdc283c5a65edfad7bf45016622764baef3346,be4ca971ddf3e1a5ca20abc3626a19e2a9d19321797863d47e2951718d8b04ae,f1caac92fbbf8b78b687772e74337b103b31f620caeaf9160e5456e0a6d69153
563,2,northeast_final_test_v1,lasius-interjectus,final_test,Lasius interjectus,222713,bbaa0b3b-2c30-4c6d-b268-cd0fb527ceae,402256209,fd2c3f6450d6a3a297065ce21164f6313f14aa79e9117a385864eec81daa33ad,4089857e8c549c8dadbe5fb9ba97937e27efc416886518b4c4cf90f65083d9c2,f204896c742358c809092e5c534977fb2245e4140836bdd4cac1ef1a654bed62
564,2,northeast_final_test_v1,aphaenogaster-rudis,final_test,Aphaenogaster rudis,213893,798a7ed0-7837-462a-8e7c-90a11c307b21,717008918,6b15b05b6a38802655deec8b0004614691a3b3dad53938f5ce6c9d010ebb8ab4,5a89760d6571902705d5f5a191b69fdde9de8ac87f3b718946a8e7dc249a2515,f216a42366df2c3194fbab5d0cfad304f656edd5ede7229b017f0a15d6c666d0
565,2,northeast_final_test_v1,ponera-pennsylvanica,final_test,Ponera pennsylvanica,203419,eb8e8abd-9a69-49d7-82a1-d9af475964a9,631369997,119f4e137ce2afcde6f38b7ea0aabed1097a6eed4dd435f8c2b90bda28849b8a,ccb9d338e4d17998db606db063e0ec0a55c43e156845aed86041a7ac4c334470,f25b30cabc3ccfbe340416b0bcd93e780fc3a0a4ed42898002ff80712e858fef
566,2,northeast_final_test_v1,aphaenogaster-rudis,final_test,Aphaenogaster rudis,213893,849593d1-a031-4286-978c-ac6fb0b10921,361959697,673c17b7a5694f0e2469b711ca10364125383aad9ab0060e70c9ecf9a7efc41b,7f7795e2488d3e66009b932810516bb317d0c15a6083d2c4af1234273d161956,f29d427c2cd403a9b667ee6e9a0a2f05d1a31d39b20f172454661e679c7db6c0
567,2,northeast_expansion_v1,camponotus-nearcticus,development,Camponotus nearcticus,146942,e1854734-26e9-4108-91a9-a5e7ccd6369b,525767643,a61493ec94a18cf583ff47b3d13210fce83969c7827a761995e3bd9d7109d24d,12bc43e2d11d51c03d153874e411be0eacda3b9001f017aed084c0dfca0cdf40,f2aad4a5eea1498017602079458760bd85cbd46155ea9c25e45bfc8af96d682f
568,2,northeast_expansion_v1,aphaenogaster-rudis,development,Aphaenogaster rudis,213893,a70b5680-60da-4463-b684-dc5334218a7c,294833887,2b49460067d78865edfc263430b7e59d2864f2d0ea8dab1ca4b3317fb6e5fb28,0d418c601cb959ab22dc92b66f1d1d7dcb4e405615038279721624234f3626b2,f33992106785cd39528f99c8b278b5ee33bd7228ea9fd9d99d77b180b4080c42
569,2,northeast_final_test_v1,lasius-emarginatus,final_test,Lasius emarginatus,341143,337d9149-141d-48a3-bdc5-189615706e6e,374606367,56f686ee0ca6a250a6da14158f46673732c5283c47cbf4b64e3322a735ab91fa,f9087667cbd7317f3cf2d14341288878e25884628a68c784dc91741625ab35ec,f41898348ceab011219ee9df91960b702a9403118d210b3de8a85e22f257d166
570,2,northeast_final_test_v1,lasius-interjectus,final_test,Lasius interjectus,222713,ef0835b5-ae7b-49c5-b24b-39112f4f2911,324542825,98743a712d7ad1577c164612410fbde77c8ede1b67e924e9c3d5311d3c19ba00,347df14654021be1aaf9b2c920c5067243083844126a166c59de7e5b487960ee,f45e66539af58db57be8f8cc6f9cff23d46e519670b0eeb137e77efec1a8a877
571,2,northeast_final_test_v1,ponera-pennsylvanica,final_test,Ponera pennsylvanica,203419,b2ef6473-7dda-4047-a2a0-9b31986413d4,455744147,c1b7939e699c2d9d96660d117033b989e36f645eceee0a580826a7c50fb4a555,f1d9ccaa5dab2b7802b39647235ffb6d73d2a2c784f50a9fa874768d77a92c83,f482edbb965135881f88ac5bb33111b1e26de2358c70628ac010e15ada66eb3e
572,2,northeast_final_test_v1,formica-exsectoides,final_test,Formica exsectoides,133654,a3b1fd5b-7222-4d9a-a188-8c33868fa346,2704634,ab158d8e3890c96a8d7ac71bfdc9658aca1b872406de10d0ef524c3663d9e991,878d8e7474b4680c7537f1c6694a2b8930b75b3a080128316f5c1eae0cb87666,f49377ef73fdec8e3fc7b858b099147ce5eb82255bf4bec958dd99e1777a0f2a
573,2,northeast_expansion_v1,nylanderia-flavipes,train,Nylanderia flavipes,372712,c8703c84-23ae-41c4-a03a-fcc7026ea17a,329454489,4824e5680fa77250c8337f0f89876a7a60f784bedae3a50317371dccbc7910fe,0039afe24345d7194c4bfe346e62231193b07e999edf68435d3324d9abe574f9,f4f7430cab45aeb1d7a6ae6128f97b11022c2184a2e742f5c655182aaac5e003
574,2,northeast_final_test_v1,lasius-neoniger,final_test,Lasius neoniger,69311,e7b8b057-d5d8-498e-8e2f-9ac6203df79a,576973192,30f1f5ed9d0e82576cf9458cc5c0e34395f6dbe04d98f4c934e8656cf23c177b,b5ce8c4a5a196823d56fc99fed40f83e3237c8b0a31b5e5a2f41486d3d5adc75,f6a34b06947363c72854a06b4f83378060433287be3236c81006a9b1a6c9e432
575,2,northeast_final_test_v1,lasius-neoniger,final_test,Lasius neoniger,69311,096be93e-a0b5-46d6-9afc-24afc70ce0fc,563189225,a2995dbc35eb1dc3bf7f271385b5c4e1fea624dfcc64afeff74a157da6113a7f,11dec9fc10749b2d5cc89f1daf476e8411db0c5de09b6293a3b70f40dea555c1,f6b0ef5db59da9b1ff7f82c5d6671b0fe5df4a44df2213e7e1b0fe88e1b4071f
576,2,northeast_final_test_v1,temnothorax-curvispinosus,final_test,Temnothorax curvispinosus,232366,d571a8d1-0460-4908-9381-a07c0da81a5f,70007795,5d0daa48255f78a0e16841631878c627ee84f2a79caf0c60aba1cb75e8999ac6,ee596e17e4f6606cf3144246fd1cf8a75779a1bb776303c1e08f2bf70fd97438,f7eac9f4146dfb93bb51002c6fd772ea2b2e340471e94d40cc8ec05f58e263fa
577,2,northeast_final_test_v1,formica-exsectoides,final_test,Formica exsectoides,133654,77e04dcf-e8fa-4564-aa69-1ff1bd1a411f,522549011,ab1cbd8099a9d83195b75010c2db727ff0088b8cfbe6520b290033bad5b3b396,47504710fc166c34ae7b5f68d46688f78d1c7f3ad0a3765589492b290a2a2b62,f8e30825a3e346624d4e5d708e4b0cc2cf4a27d5e8c41b3103d75a9cfaf24036
578,2,northeast_final_test_v1,camponotus-novaeboracensis,final_test,Camponotus novaeboracensis,143252,fd088ce4-9492-4c35-a306-2fdeec399658,234736037,ae59bb57c9214bda0a888f7f14511d80957a9c6bb94a73092c02e8a696137cc4,d8a0c2e5db9226342f9fb98825aaab89e866ee3ae639bdb61a7eea28c7db8d4e,f95dc6a238a11757af8b4a2a33a3067e1cb740dfde3ffd9a44a5f9153a95183f
579,2,northeast_final_test_v1,lasius-aphidicola,final_test,Lasius aphidicola,1032788,ee3c7074-4a57-4dcb-8dcc-c1dee2cb931a,191599019,760559c2d57681eaf17d380127432f4c920da0f9a1a6fb5c499d496366c4be00,b7fb6b4939dc543817483a9462b5827c49497e2b89e42bd508fab10c01732ac6,f97f26082d5861ee6c3bbeea386698e720858ce69e9eae5ba651be440275cd61
580,2,northeast_final_test_v1,lasius-interjectus,final_test,Lasius interjectus,222713,183e7c01-ae5a-45f0-9be5-32a2a464e989,287085460,2b553151e50a87d039a49e9521ac19fbcdaafbf872663c2a56a694f50dc4491e,c6d711170f7cc65881a21b4903b31afdd7c6c34c8c66b289e9434de547c102db,f9c07a949d0aee339135a8301025f4887f5761e085ee193cbd77755b40d87989
581,2,northeast_final_test_v1,lasius-aphidicola,final_test,Lasius aphidicola,1032788,139f6d27-af95-42f6-b77f-dfafb32730d9,663653668,d57f047f551f8f27602a514bbe548b487ce28a943ba24658ac77dd72b5a98664,2e21feaa35f0dbe8f9ce5c603bb5f5e22199106259977068f1fd4df086a9ff29,f9d331c838e280daa97b3f27b9c5e4df1f4a531e79f987102df8ec28f6984ee2
582,2,northeast_final_test_v1,aphaenogaster-rudis,final_test,Aphaenogaster rudis,213893,19e477c5-109f-4456-9454-edf7b3479127,363448922,ce934174dcbbc7699283ea74478186e29556f133ffac8424d8b181313301dd5d,c9a13caff9a2026ce43cb7518a2316953ab5babd39b716c6b808ddf0439d839b,fa0f312f4fa200e0fa4a6d209df59c1360390b0dcb4c4ca5063a4066fbb0873f
583,2,northeast_final_test_v1,lasius-americanus,final_test,Lasius americanus,966095,4a37f3f2-0ee2-4b6d-a5b8-3e0fce8465e1,624639560,f0c2be1b8a40298d9b646b91bc5fa87b4560972ccd88c40ad56bd33c34487735,86439af9268623ba0a3967d7adf980c56ab3eb1076e5f0081f3f694842963656,fa15d4fa580e846911606f7e6be5e042a8923712c72e4ad51433f4f4f04dd4af
584,2,northeast_final_test_v1,lasius-americanus,final_test,Lasius americanus,966095,044f4686-6708-40a9-8f57-b459347f7d99,506158479,e18bd9bc136cbcb0412b9dbeadc3963449869779a4f18eb30f1720130fa82184,751a8b18c63adcc094459bfad68ba2e83eef2fcc5405e6635bc0a1b382b5fe76,fa1ae7d2e21b59ec58b30f3d3c8576d76ae75fd6cd558fb4a0d8d61256baca96
585,2,northeast_final_test_v1,lasius-claviger,final_test,Lasius claviger,222712,88843abd-160c-4dcb-b637-444b18f5f10f,321721786,092b2ec6fbfa27942bb90791210a74fdcbf0699d476190f40ed683e1cf8c369c,7da0b343a7476539645f9fa5f26c9ef924a7a1d57befebfed25d7a5ffb61ea0a,faa73b83c3363b01225af0b3fc7ca84e91fd512e82ee7f46270522e9275fca11
586,2,northeast_expansion_v1,lasius-claviger,development,Lasius claviger,222712,d95edf66-0e0a-4e87-97a7-7114001bda6d,360764067,847df587ac1443e9a034443c40672f951187c9367965cdd6e9ebc94eed887c74,0b6c9c1ce2e7c84120317c3424664fae42c5d55b97598c0e5efb67263f654f1a,fb19f28f386575b65b329b50836f617d977cddd1c6f04bdadadfecd340456cbd
587,2,northeast_final_test_v1,temnothorax-curvispinosus,final_test,Temnothorax curvispinosus,232366,c8c9d05d-8c31-47d2-921d-37ee3c5b9736,231994215,baae1f1b4d6a80c540fbe9ec7f49eeaeea6dc5abc90f577a3c52fd64263e35dc,9fa76d95a609b4e6df618a191bd350f98c5d2394d7c17eb7a79ce91c8ce50894,fb3e61986016ac8f9a792cbefbad38cb8942cb19ee5ed5c991721d92c8396b0c
588,2,northeast_final_test_v1,temnothorax-curvispinosus,final_test,Temnothorax curvispinosus,232366,46a406b0-1ee3-4272-a5d3-453e5361737f,15699806,eb8a33fb345005d9ac1584c3aed1e6faa6f04a83279f562b8b4b733915f77762,9bcb6bd5b6d783c07267d9674f763a70bcd63caba68bdef6086b9cfd84ce62a2,fb7f0588a8a06fd6bdd900e8078aa2f4a825954810a80fabb195d67628f227c5
589,2,northeast_final_test_v1,formica-exsectoides,final_test,Formica exsectoides,133654,ef2598bc-2d8b-44ae-8e17-67385ba351a9,422433824,92ad40a221bf7dd058c436371233e46a756733dcf270631a6f07ca3916acf63a,4846271b6d90c0e6e4491087088e1333b8ca08b3a8e36ea65f719a1c8cc320b2,fb86ab2736a94b25c47bd7ce88c4306de1ecce718e306a679a4ec72f23841d6c
590,2,northeast_final_test_v1,lasius-emarginatus,final_test,Lasius emarginatus,341143,d0ba163f-28d0-4b42-b8b7-12d359f01f88,290511562,34d9e551155bbe976c4eeb005e1ff415fed8590eac9e1f2a34fe967e2b22d63f,3b182582dd5d5b4c10ff057b663d6cbdd52e097afb4641f6442d9ed5ceec9d70,fbdced6d11b9a6a7114b5838c98a0bf11540f54dc922c51c7f1573a9c6879269
591,2,northeast_final_test_v1,camponotus-novaeboracensis,final_test,Camponotus novaeboracensis,143252,07e5935e-05df-4b34-b9c9-45ce0149db6c,682920008,da78ab314f8c5c28c30f8852dc2f752ed02e5e74f5c1a93a4578f1e36675262c,9debef4d30f43556624078641a00c3863b8fc2ae14883b746bc070d455ed9128,fcac4f40fe7383e987467bbe47768ddc60fffb2b2facf82a2de81f9c69ec4741
592,2,northeast_final_test_v1,lasius-aphidicola,final_test,Lasius aphidicola,1032788,37b2ef08-7453-44f3-9bbc-c5143ee08dd6,620929307,27758be0b2dd10a0ebd7db7af9d60017872e25dde81135d89eec6e33a52fdc87,96d530fb612f7e80fe221d58ac604db9e0772c0a9596525c654b154727b43cd2,fd724ca6192e1914faf30a37fbd80611a93e654373ee101a956626788af15751
593,2,northeast_expansion_v1,lasius-neoniger,train,Lasius neoniger,69311,209193b8-1c86-47d6-ab71-8a69ee1fd512,324293763,b1c35636dca22e23df3e05d51e233a8b071d034008efd85d413980e58c9b6b63,046508c0c890f1db4b6278aa92a854386de85b3a629fbe81c134e110a92a0746,fdb43437ded5dc203e6cb9d2d6f61ea04af0da2864ec520fec89e396a413ec42
594,2,northeast_final_test_v1,aphaenogaster-rudis,final_test,Aphaenogaster rudis,213893,e09a8d2d-1028-4edc-b94b-a5bceea0852d,140971008,299a7aecc3fd29fa1453417bf459388d592feed34e602b84f2b4faaa62c75bd2,8b00a97e59ffa1730948ffacbc3762da40da21dac789f3778d3fafe64aa12093,fdfb9588f9483923b722d521be455d6533b0680181a50b8de8dde9e6afa7238f
595,2,northeast_expansion_v1,lasius-neoniger,development,Lasius neoniger,69311,826696a4-6837-4520-ae4c-158e2554be5c,79344089,3429d1be42a115302366fd8c0f589818f42a7d3a33b4984be3c947d31ffab188,07598c8480ba51f1ba36440ff6ec9798864f8fe16fd0d51738bbf2eae45c913c,fe2c84da9c27f3804873401295bdbc9a9655b441bc2823baf6b48c6f37d2bdd1
596,2,northeast_final_test_v1,lasius-interjectus,final_test,Lasius interjectus,222713,eef3c870-fa9d-4e8d-a401-05cf61586c73,5282321,abcd2f88c255770691a4059826b819e1a016ffd9402cfbe376fa95513a4b18cf,1e137f9ee1b355538e949727cb7a0bf08fc394cfeec12a69f3dcacaac8bffbdb,fe3e81445c9b6c8c076ec8a94eb05841f43970fcb356b108d353d932208b4ab5
597,2,northeast_final_test_v1,formica-exsectoides,final_test,Formica exsectoides,133654,145e0724-6947-4b66-9c52-61be32b18137,136170821,b9cda83db90e581f0601c7a41edae3ca332972895052ede7de773d67b3bf954d,54473f2e4a3bd76449b38c1e8d6cd0aa45152571b802263b800331b227af5aee,ff52244bdd4f56b8d8a25153d45f72dc243e7cbe7c5c80fe267e888d2a1b331b
598,2,northeast_expansion_v1,camponotus-americanus,development,Camponotus americanus,215970,7f98ac89-02be-4348-8df4-cb1a89255f8c,430183560,4f58788729bbfe93b5ad57b076fec1d99baa1c9abc2a0159c33c5e4f8cd554a2,20bbbcc2d7f2d256edd6c9f2c7f3e77539876f2e1668969fcbd028fcbd18b9fe,ffd3ad7917fc884b9d93075fca4f227658c18dd876f4bbcdff403c42749c631d
